id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Label
633143,moderate,few,"Week day lunch,Weekend lunch,At a party,Late night snack",very cheap,"Animation,Action",soda,Friends,,Pizza
743828,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,other,other,"Friends,Strangers",A moderate amount (medium),Pizza
520861,moderate,few,"Week day lunch,Weekend lunch,At a party,Late night snack",moderate,"Animation,Comedy",other,Friends,,Pizza
517019,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,other,other,"Parents,Siblings,Friends,Teachers",,Pizza
626779,moderate,very few,"Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Comedy,Family",other,"Siblings,Friends",A little (mild),Pizza
611716,moderate,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",cheap,"Comedy,Family",soda,"Parents,Siblings",,Pizza
193195,moderate,few,"Weekend dinner,At a party,Late night snack",very cheap,other,soda,"Friends,Teachers",A little (mild),Pizza
627530,simple,moderate,"Week day lunch,Week day dinner,Weekend dinner,At a party",cheap,other,soda,Friends,A little (mild),Pizza
626479,simple,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,"Superhero,Action",other,"Parents,Friends",,Pizza
624540,moderate,very few,"Week day lunch,Week day dinner,At a party,Late night snack",moderate,"Fantasy,Adventure",tea,"Friends,Strangers",A moderate amount (medium),Pizza
625315,simple,few,"Week day lunch,Week day dinner,At a party,Late night snack",cheap,"Comedy,Family",other,"Parents,Siblings,Friends,Teachers,Strangers",A little (mild),Pizza
601941,complex,few,"Week day lunch,At a party,Late night snack",moderate,no_movie,soda,"Teachers,Strangers",I will have some of this food item with my hot sauce,Pizza
723968,very complex,very many,"Week day lunch,Late night snack",cheap,"Crime,Drama",tea,"Friends,Teachers",,Pizza
715806,complex,moderate,"Week day lunch,Weekend dinner,At a party",cheap,other,soda,"Parents,Siblings,Friends,Teachers",,Pizza
720045,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Crime,Drama",water,"Friends,Teachers",A lot (hot),Pizza
713585,very complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very expensive,no_movie,other,"Friends,Teachers",,Pizza
611188,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,At a party,Late night snack",cheap,Horror,other,"Friends,Teachers",,Pizza
606726,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",expensive,other,juice,"Friends,Strangers",,Pizza
629142,moderate,few,"Weekend lunch,At a party",very cheap,"Animation,Comedy",other,"Parents,Teachers",,Pizza
634825,moderate,moderate,"Weekend dinner,At a party",very cheap,"Animation,Comedy",other,"Parents,Friends,Teachers",,Pizza
613409,complex,moderate,"Weekend dinner,At a party,Late night snack",cheap,"Musical,Fantasy",soda,Friends,A moderate amount (medium),Pizza
633224,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Comedy,Family",soda,Friends,,Pizza
738850,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,Horror,soda,"Parents,Siblings,Teachers",,Pizza
500470,complex,few,"Week day lunch,Weekend lunch,At a party,Late night snack",cheap,"Animation,Comedy",other,Friends,,Pizza
13183,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,other,tea,"Parents,Friends",,Pizza
627169,simple,many,"Week day lunch,Week day dinner,Weekend lunch,Late night snack",expensive,"Animation,Action",soda,"Parents,Friends",A moderate amount (medium),Pizza
229041,moderate,few,"Week day lunch,Weekend lunch,At a party",very cheap,"Comedy,Family",other,"Parents,Siblings,Friends",,Pizza
496344,very simple,moderate,"Week day lunch,At a party",very cheap,"Superhero,Action",soda,"Friends,Teachers",A little (mild),Pizza
409723,simple,many,"Week day lunch,At a party,Late night snack",cheap,"Comedy,Family",soda,"Parents,Siblings,Teachers",,Pizza
630949,complex,moderate,"Weekend lunch,Weekend dinner,At a party",cheap,other,other,"Siblings,Friends",,Pizza
413014,moderate,moderate,"Week day lunch,Weekend dinner,At a party,Late night snack",cheap,Comedy,soda,"Friends,Teachers",A little (mild),Pizza
310438,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Comedy,Family",soda,"Siblings,Friends,Teachers",,Pizza
627430,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,"Comedy,Family",soda,"Siblings,Friends,Strangers",A little (mild),Pizza
526510,simple,few,At a party,cheap,no_movie,soda,Strangers,,Pizza
390823,moderate,few,"Week day dinner,Weekend dinner,At a party,Late night snack",very cheap,Comedy,soda,Friends,A little (mild),Pizza
717116,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",expensive,"Crime,Drama",soda,Friends,A little (mild),Pizza
712143,moderate,few,"Week day lunch,Week day dinner,At a party",moderate,other,soda,Parents,A little (mild),Pizza
612538,complex,few,"Week day lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Adventure",soda,"Friends,Teachers",,Pizza
627539,simple,few,"Week day lunch,Weekend lunch,At a party",very cheap,"Animation,Adventure",soda,"Siblings,Friends",A moderate amount (medium),Pizza
603812,simple,few,"Week day lunch,At a party,Late night snack",very cheap,"Comedy,Family",alcohol,Friends,A little (mild),Pizza
740568,complex,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,other,soda,"Friends,Teachers,Strangers",,Pizza
712702,moderate,moderate,"Week day lunch,Weekend lunch,At a party",very cheap,"Sci-Fi,Action,Adventure",juice,"Friends,Teachers,Strangers",,Pizza
519638,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Comedy,Family",soda,"Parents,Friends",A little (mild),Pizza
627800,simple,very few,"Week day lunch,At a party,Late night snack",very cheap,other,other,"Friends,Strangers",A little (mild),Pizza
406863,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Animation,Action",soda,"Friends,Teachers",,Pizza
726962,complex,moderate,"Week day lunch,Week day dinner,At a party",cheap,"Superhero,Action",soda,Friends,,Pizza
628077,simple,moderate,"Week day lunch,Weekend lunch,At a party,Late night snack",very cheap,"Crime,Drama",other,"Parents,Siblings,Friends,Teachers,Strangers",,Pizza
601693,simple,few,"Week day dinner,Weekend lunch,Weekend dinner,At a party",very cheap,"Comedy,Drama,Romance",soda,"Siblings,Friends",,Pizza
517096,moderate,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Comedy,Family",soda,"Siblings,Friends,Teachers",,Pizza
606821,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",very cheap,"Sci-Fi,Adventure",soda,"Siblings,Friends,Strangers",,Pizza
455047,moderate,few,"Week day lunch,Week day dinner,Weekend dinner,At a party",cheap,no_movie,soda,Friends,A moderate amount (medium),Pizza
625576,moderate,moderate,"Week day lunch,Week day dinner,At a party,Late night snack",very cheap,other,water,"Siblings,Friends,Teachers",A little (mild),Pizza
716549,complex,moderate,"Week day lunch,Week day dinner,At a party,Late night snack",cheap,"Superhero,Action",water,Teachers,A lot (hot),Shawarma
715742,simple,very few,"Week day lunch,Week day dinner,Late night snack",cheap,no_movie,tea,"Friends,Strangers",,Shawarma
727333,very simple,very few,"Week day lunch,Weekend lunch",cheap,Action,water,Siblings,A little (mild),Shawarma
606874,moderate,moderate,"Week day lunch,Week day dinner,Late night snack",cheap,Comedy,juice,Friends,A moderate amount (medium),Shawarma
505318,complex,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",cheap,Comedy,other,"Parents,Siblings",A moderate amount (medium),Shawarma
605771,simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,no_movie,water,Friends,A little (mild),Shawarma
606929,moderate,very few,Weekend lunch,cheap,Animation,soda,Friends,A moderate amount (medium),Shawarma
609789,moderate,few,Week day lunch,moderate,no_movie,soda,Strangers,A moderate amount (medium),Shawarma
644623,complex,few,"Week day lunch,Weekend lunch",cheap,"Superhero,Action",unknown,Strangers,,Shawarma
626792,simple,many,"Week day lunch,Weekend lunch",moderate,other,water,"Friends,Teachers",A lot (hot),Shawarma
714863,simple,moderate,"Week day lunch,Weekend lunch,Late night snack",cheap,no_movie,juice,Strangers,,Shawarma
602805,moderate,moderate,"Week day lunch,Week day dinner",moderate,"Superhero,Action",water,"Friends,Strangers",A little (mild),Shawarma
602526,complex,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",moderate,other,juice,"Siblings,Friends",A little (mild),Shawarma
497421,simple,very few,"Week day lunch,Weekend lunch,Late night snack",expensive,other,soda,"Friends,Strangers",A moderate amount (medium),Shawarma
389328,moderate,few,"Week day lunch,Week day dinner,Weekend lunch",cheap,"Action,Sci-Fi",alcohol,"Siblings,Friends,Strangers",A lot (hot),Shawarma
289931,very complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",moderate,other,soda,Friends,,Shawarma
620148,very simple,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",cheap,"Thriller,Mystery",water,Friends,A little (mild),Shawarma
387155,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",moderate,"Drama,Thriller",water,"Siblings,Friends",A moderate amount (medium),Shawarma
516975,moderate,many,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",moderate,"Superhero,Action",other,"Siblings,Friends",A little (mild),Shawarma
630825,simple,few,"Week day lunch,At a party",very cheap,"Drama,Romance",juice,"Siblings,Friends",,Shawarma
614043,moderate,few,"Week day lunch,Week day dinner,Weekend lunch",cheap,"Superhero,Action",other,"Parents,Friends",A moderate amount (medium),Shawarma
521125,very complex,moderate,"Week day lunch,Weekend lunch",cheap,"Superhero,Action",alcohol,"Siblings,Friends",,Shawarma
627780,complex,few,Week day lunch,cheap,no_movie,water,Strangers,A little (mild),Shawarma
492744,moderate,moderate,"Week day lunch,Late night snack",moderate,"Superhero,Action",other,Friends,A lot (hot),Shawarma
618747,simple,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",cheap,"Superhero,Action",other,Friends,A moderate amount (medium),Shawarma
607815,complex,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",cheap,"Superhero,Action",soda,Strangers,A little (mild),Shawarma
601609,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch",cheap,"Action,Thriller",tea,Parents,A moderate amount (medium),Shawarma
602657,simple,moderate,"Week day lunch,Weekend lunch",cheap,"Superhero,Action","milk,tea",Friends,A little (mild),Shawarma
616449,moderate,few,"Week day lunch,Weekend lunch,At a party",cheap,"Superhero,Action",other,"Friends,Strangers",A moderate amount (medium),Shawarma
501893,moderate,few,"Week day lunch,Week day dinner",moderate,no_movie,juice,Strangers,A moderate amount (medium),Shawarma
507448,moderate,very few,"Week day lunch,Weekend lunch",cheap,"Superhero,Action",soda,Strangers,A moderate amount (medium),Shawarma
606556,moderate,very few,"Week day lunch,At a party",very cheap,"Drama,Sports",soda,Friends,,Shawarma
724326,very simple,moderate,"Week day lunch,Weekend lunch",moderate,"Sci-Fi,Adventure",water,Friends,,Shawarma
616945,moderate,few,"Week day lunch,Weekend lunch",cheap,"Animation,Comedy",soda,Friends,A moderate amount (medium),Shawarma
630962,moderate,few,"Week day lunch,Weekend lunch,At a party,Late night snack",cheap,"Superhero,Action",water,"Friends,Strangers",A little (mild),Shawarma
715814,simple,few,Week day lunch,cheap,other,water,"Friends,Strangers",,Shawarma
502799,very simple,few,"Week day lunch,Weekend lunch",cheap,other,tea,Friends,A little (mild),Shawarma
605278,complex,few,"Week day lunch,At a party,Late night snack",cheap,other,soda,Friends,A moderate amount (medium),Shawarma
388888,complex,moderate,"Week day lunch,Weekend lunch",moderate,"Superhero,Action",tea,"Friends,Strangers",A moderate amount (medium),Shawarma
519548,complex,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",moderate,"Superhero,Action",water,"Friends,Strangers",A moderate amount (medium),Shawarma
405521,simple,very few,"Week day lunch,Week day dinner",moderate,no_movie,juice,"Friends,Strangers",A moderate amount (medium),Shawarma
607410,moderate,few,"Week day lunch,Weekend lunch,At a party,Late night snack",cheap,other,soda,"Parents,Friends",A moderate amount (medium),Shawarma
715795,moderate,few,"Week day lunch,Weekend lunch,Late night snack",cheap,no_movie,juice,"Parents,Friends,Strangers",A little (mild),Shawarma
625326,complex,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",cheap,"Superhero,Action",other,"Friends,Strangers",A little (mild),Shawarma
627220,moderate,moderate,"Week day lunch,Weekend lunch",moderate,"Action,Thriller",soda,"Friends,Strangers",A moderate amount (medium),Shawarma
634964,complex,very few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",cheap,"Superhero,Action",soda,Friends,A little (mild),Shawarma
722500,simple,few,"Week day lunch,Week day dinner",cheap,"Superhero,Action",juice,Strangers,A moderate amount (medium),Shawarma
602824,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",cheap,other,water,Strangers,A little (mild),Shawarma
618355,moderate,moderate,"Week day lunch,Week day dinner,Weekend lunch,Late night snack",cheap,other,soda,"Friends,Strangers",A moderate amount (medium),Shawarma
611097,simple,few,"Week day lunch,Week day dinner",cheap,"Superhero,Action",soda,Friends,A moderate amount (medium),Shawarma
634328,complex,moderate,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",moderate,"Superhero,Action",other,"Siblings,Friends",A little (mild),Shawarma
607160,very simple,few,Week day lunch,cheap,"Drama,Sports",juice,Strangers,A moderate amount (medium),Shawarma
728522,moderate,moderate,Week day lunch,cheap,"Animation,Action",tea,"Friends,Strangers",A lot (hot),Shawarma
718570,simple,moderate,Week day lunch,cheap,no_movie,soda,"Friends,Teachers",A little (mild),Shawarma
714598,very complex,moderate,Week day lunch,moderate,"Superhero,Action",other,Friends,A moderate amount (medium),Shawarma
601950,complex,few,"Week day lunch,Week day dinner,At a party",cheap,other,soda,"Friends,Strangers",A little (mild),Shawarma
612478,moderate,moderate,"Week day lunch,Weekend lunch,Late night snack",moderate,"Superhero,Action",soda,Friends,A moderate amount (medium),Shawarma
501416,moderate,moderate,"Week day lunch,Weekend lunch,Late night snack",cheap,no_movie,other,"Siblings,Friends,Teachers",A moderate amount (medium),Shawarma
629710,moderate,many,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",expensive,"Superhero,Action",juice,"Parents,Siblings,Friends",A little (mild),Shawarma
502610,moderate,few,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",moderate,other,soda,Friends,A moderate amount (medium),Shawarma
603476,moderate,moderate,"Week day lunch,Weekend lunch",cheap,"Animation,Comedy",soda,"Parents,Siblings,Friends",A moderate amount (medium),Shawarma
