combined_text,Label
"-2.1297438100986135 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -1.3396008773630919 Carry-On soda Parents,Siblings,Friends,Teachers Unknown",0
"-0.1709752373421826 -0.012704887930512982 Week day dinner,At a party -0.47747020990683714 Spider-Man soda Parents,Friends A moderate amount (medium)",0
"-1.150359523720398 -0.3549037546490895 Week day lunch,Weekend lunch,Weekend dinner,At a party,Late night snack -0.9085355436349646 Teenage Mutant Ninja Turtles soda Parents,Friends Unknown",0
"0.8084090490360328 0.6716928455066401 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.7648470990589221 Home Alone soda Parents,Siblings,Friends Unknown",0
"-1.150359523720398 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -1.052223988211007 Set It Up soda Friends,Strangers A moderate amount (medium)",0
"-0.1709752373421826 -0.3549037546490895 Week day dinner,Weekend dinner 0.52834890212546 Green Book soda Friends Unknown",0
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.7648470990589221 Teenage Mutant Ninja Turtles soda Friends,Teachers,Strangers A moderate amount (medium)",0
"-1.150359523720398 0.3294939787880635 Week day lunch,At a party,Late night snack 0.09728356839733268 Garfield soda Friends A little (mild)",0
"-0.1709752373421826 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,At a party 1.6778564587337998 Cars tea Parents,Teachers Unknown",0
"-0.1709752373421826 -0.3549037546490895 Week day lunch,At a party,Late night snack -1.052223988211007 Teenage Mutant Ninja Turtles soda Friends,Strangers A moderate amount (medium)",0
"-1.150359523720398 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 0.52834890212546 Unknown soda Friends I will have some of this food item with my hot sauce",0
"-1.150359523720398 -0.3549037546490895 Week day lunch,Weekend lunch,At a party -0.9085355436349646 Home Alone soda Siblings,Friends A moderate amount (medium)",0
"-1.150359523720398 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.7648470990589221 Teenage Mutant Ninja Turtles other Siblings,Friends Unknown",0
"-1.150359523720398 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 1.9652333478858848 Home Alone soda Siblings,Friends A moderate amount (medium)",0
"-1.150359523720398 -0.3549037546490895 Week day dinner,Weekend lunch,At a party,Late night snack -0.9085355436349646 Spider-Man milk Friends Unknown",0
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.7648470990589221 Ratatouille juice Parents,Siblings,Friends,Teachers Unknown",0
"-1.150359523720398 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.9085355436349646 The Godfather other Friends Unknown",0
"-1.150359523720398 -0.3549037546490895 Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack -0.7648470990589221 High School Musical alcohol Siblings,Friends,Teachers Unknown",0
"-0.1709752373421826 0.6716928455066401 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -1.052223988211007 Zootopia other Friends,Teachers A little (mild)",0
"0.8084090490360328 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.19009332075475224 Unknown other Friends A lot (hot)",0
"-2.1297438100986135 -1.0393014880862426 Week day lunch,At a party,Late night snack -0.6211586544828797 Home Alone soda Friends,Strangers Unknown",0
"0.8084090490360328 -0.697102621367666 Week day dinner,Weekend dinner,At a party,Late night snack 0.52834890212546 Unknown other Siblings,Friends I will have some of this food item with my hot sauce",0
"-0.1709752373421826 -0.697102621367666 Week day lunch,Late night snack 0.52834890212546 Unknown water Strangers A little (mild)",0
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Weekend lunch,At a party,Late night snack -0.9085355436349646 Teenage Mutant Ninja Turtles soda Friends Unknown",0
"-0.1709752373421826 1.3560905789437931 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.9085355436349646 Mario Movie other Friends,Strangers A moderate amount (medium)",0
"-0.1709752373421826 -0.697102621367666 Week day lunch,Weekend lunch,At a party,Late night snack 0.09728356839733268 Ratatouille other Friends Unknown",0
"-1.150359523720398 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -1.052223988211007 30 Minutes Or Less other Parents,Siblings,Friends,Teachers Unknown",0
"-0.1709752373421826 -1.0393014880862426 Week day dinner,Weekend lunch,Weekend dinner,At a party -1.052223988211007 Home Alone other Siblings,Friends A little (mild)",0
"-0.1709752373421826 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.6211586544828797 Home Alone soda Parents,Siblings Unknown",0
"-0.1709752373421826 -0.3549037546490895 Weekend dinner,At a party,Late night snack -0.9085355436349646 21 Jump Street soda Friends,Teachers A little (mild)",0
"-1.150359523720398 0.3294939787880635 Week day lunch,Week day dinner,Weekend dinner,At a party -0.19009332075475224 Free Guy soda Friends A little (mild)",0
"-1.150359523720398 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.19009332075475224 Spider-Man other Parents,Friends Unknown",0
"-0.1709752373421826 -1.0393014880862426 Week day lunch,Week day dinner,At a party,Late night snack 0.52834890212546 Harry Potter tea Friends,Strangers A moderate amount (medium)",0
"-1.150359523720398 -0.3549037546490895 Week day lunch,Week day dinner,At a party,Late night snack -0.6211586544828797 Home Alone other Parents,Siblings,Friends,Teachers,Strangers A little (mild)",0
"0.8084090490360328 -0.697102621367666 Week day lunch,At a party,Late night snack 0.52834890212546 Unknown soda Teachers,Strangers I will have some of this food item with my hot sauce",0
"1.7877933354142483 5.120278112848134 Week day lunch,Late night snack -0.19009332075475224 Godfather tea Friends,Teachers Unknown",0
"0.8084090490360328 1.3560905789437931 Week day lunch,Weekend dinner,At a party -0.6211586544828797 Soul soda Parents,Siblings,Friends,Teachers Unknown",0
"-0.1709752373421826 0.6716928455066401 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.9085355436349646 The Godfather water Friends,Teachers A lot (hot)",0
"1.7877933354142483 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 2.683675570766097 Unknown other Friends,Teachers Unknown",0
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,At a party,Late night snack -0.6211586544828797 Five Nights At Freddies other Friends,Teachers Unknown",0
"-0.1709752373421826 1.3560905789437931 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 0.6720373467015025 Life Is Beautiful juice Friends,Strangers Unknown",0
"-0.1709752373421826 -0.3549037546490895 Weekend lunch,At a party -0.9085355436349646 Cloudy With A Chance Of Meatballs other Parents,Teachers Unknown",0
"-0.1709752373421826 0.3294939787880635 Weekend dinner,At a party -0.9085355436349646 Cloudy With A Chance Of Meatballs other Parents,Friends,Teachers Unknown",0
"0.8084090490360328 0.6716928455066401 Weekend dinner,At a party,Late night snack -0.47747020990683714 The Wicked soda Friends A moderate amount (medium)",0
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -1.3396008773630919 Home Alone soda Friends Unknown",0
"-0.1709752373421826 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.9085355436349646 Five Nights At Freddies soda Parents,Siblings,Teachers Unknown",0
"0.8084090490360328 -0.012704887930512982 Week day lunch,Weekend lunch,At a party,Late night snack -0.47747020990683714 Ratatouille other Friends Unknown",0
"-1.150359523720398 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -1.052223988211007 Harold And Kumar Go To White Castle tea Parents,Friends Unknown",0
"-1.150359523720398 3.0670849125366755 Week day lunch,Week day dinner,Weekend lunch,Late night snack 1.2467911250056725 Teenage Mutant Ninja Turtles soda Parents,Friends A moderate amount (medium)",0
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Weekend lunch,At a party -0.9085355436349646 Home Alone other Parents,Siblings,Friends Unknown",0
"-2.1297438100986135 0.6716928455066401 Week day lunch,At a party -1.1959124327870494 Spider-Man soda Friends,Teachers A little (mild)",0
"-1.150359523720398 1.6982894456623696 Week day lunch,At a party,Late night snack -0.6211586544828797 Home Alone soda Parents,Siblings,Teachers Unknown",0
"0.8084090490360328 0.3294939787880635 Weekend lunch,Weekend dinner,At a party -0.19009332075475224 Lord Of The Rings other Siblings,Friends Unknown",0
"-0.1709752373421826 0.3294939787880635 Week day lunch,Weekend dinner,At a party,Late night snack -0.47747020990683714 Superbad soda Friends,Teachers A little (mild)",0
"-1.150359523720398 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.9085355436349646 Home Alone soda Siblings,Friends,Teachers Unknown",0
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.19009332075475224 Home Alone soda Siblings,Friends,Strangers A little (mild)",0
-1.150359523720398 -0.697102621367666 At a party -0.7648470990589221 Unknown soda Strangers Unknown,0
"-0.1709752373421826 -0.697102621367666 Week day dinner,Weekend dinner,At a party,Late night snack -0.9085355436349646 The Hangover soda Friends A little (mild)",0
"-1.150359523720398 -0.012704887930512982 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 1.2467911250056725 Breaking Bad soda Friends A little (mild)",0
"-0.1709752373421826 -0.012704887930512982 Week day lunch,Week day dinner,At a party 0.52834890212546 Little Italy soda Parents A little (mild)",0
"0.8084090490360328 -0.012704887930512982 Week day lunch,Weekend dinner,At a party,Late night snack -1.1959124327870494 Toy Story soda Friends,Teachers Unknown",0
"-1.150359523720398 -0.697102621367666 Week day lunch,Weekend lunch,At a party -0.9085355436349646 The Mario Movie soda Siblings,Friends A moderate amount (medium)",0
"-1.150359523720398 -0.3549037546490895 Week day lunch,At a party,Late night snack -0.9085355436349646 Home Alone alcohol Friends A little (mild)",0
"0.8084090490360328 1.3560905789437931 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -0.9085355436349646 Little Italy soda Friends,Teachers,Strangers Unknown",0
"-0.1709752373421826 0.3294939787880635 Week day lunch,Weekend lunch,At a party -1.1959124327870494 Everything Everywhere All At Once juice Friends,Teachers,Strangers Unknown",0
"-0.1709752373421826 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party -1.3396008773630919 Barbie soda Parents,Friends A little (mild)",0
"-1.150359523720398 -1.0393014880862426 Week day lunch,At a party,Late night snack -0.9085355436349646 Hitman other Friends,Strangers A little (mild)",0
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.9085355436349646 Teenage Mutant Ninja Turtles soda Friends,Teachers Unknown",0
"0.8084090490360328 1.3560905789437931 Week day lunch,Week day dinner,At a party -0.47747020990683714 Spider-Man soda Friends Unknown",0
"-1.150359523720398 1.3560905789437931 Week day lunch,Weekend lunch,At a party,Late night snack -0.9085355436349646 Breaking Bad other Parents,Siblings,Friends,Teachers,Strangers Unknown",0
"-1.150359523720398 -0.012704887930512982 Week day dinner,Weekend lunch,Weekend dinner,At a party -1.1959124327870494 Mystic Pizza soda Siblings,Friends Unknown",0
"-0.1709752373421826 -1.0393014880862426 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.9085355436349646 Home Alone soda Siblings,Friends,Teachers Unknown",0
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -1.1959124327870494 Back To The Future soda Siblings,Friends,Strangers Unknown",0
"-0.1709752373421826 -0.697102621367666 Week day lunch,Week day dinner,Weekend dinner,At a party -0.7648470990589221 Unknown soda Friends A moderate amount (medium)",0
"-0.1709752373421826 1.3560905789437931 Week day lunch,Week day dinner,At a party,Late night snack -0.9085355436349646 Liquorice Pizza water Siblings,Friends,Teachers A little (mild)",0
"0.8084090490360328 0.6716928455066401 Week day lunch,Week day dinner,At a party,Late night snack -0.3337817653307947 Avengers water Teachers A lot (hot)",1
"-1.150359523720398 -1.381500354804819 Week day lunch,Week day dinner,Late night snack -0.19009332075475224 Unknown tea Friends,Strangers Unknown",1
"-2.1297438100986135 -1.0393014880862426 Week day lunch,Weekend lunch -0.47747020990683714 Action Movie water Siblings A little (mild)",1
"-0.1709752373421826 1.3560905789437931 Week day lunch,Week day dinner,Late night snack -0.19009332075475224 The Dictator juice Friends A moderate amount (medium)",1
"0.8084090490360328 0.3294939787880635 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack -0.47747020990683714 Superbad other Parents,Siblings A moderate amount (medium)",1
"-1.150359523720398 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack -0.19009332075475224 Unknown water Friends A little (mild)",1
-0.1709752373421826 -1.0393014880862426 Weekend lunch -0.19009332075475224 Dragon soda Friends A moderate amount (medium),1
-0.1709752373421826 -0.697102621367666 Week day lunch 0.52834890212546 Unknown soda Strangers A moderate amount (medium),1
"0.8084090490360328 -0.3549037546490895 Week day lunch,Weekend lunch -0.47747020990683714 Avengers unknown Strangers Unknown",1
"-1.150359523720398 2.3826871790995225 Week day lunch,Weekend lunch 0.24097201297337514 Anjaana Anjaani water Friends,Teachers A lot (hot)",1
"-1.150359523720398 1.3560905789437931 Week day lunch,Weekend lunch,Late night snack -0.19009332075475224 Unknown juice Strangers Unknown",1
"-0.1709752373421826 1.3560905789437931 Week day lunch,Week day dinner -0.046404876178709774 Avengers water Friends,Strangers A little (mild)",1
"0.8084090490360328 1.0138917122252167 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack 0.24097201297337514 Hawkeye juice Siblings,Friends A little (mild)",1
"-1.150359523720398 -1.0393014880862426 Week day lunch,Weekend lunch,Late night snack 1.9652333478858848 Argo soda Friends,Strangers A moderate amount (medium)",1
"-0.1709752373421826 -0.3549037546490895 Week day lunch,Week day dinner,Weekend lunch -0.19009332075475224 Transformer alcohol Siblings,Friends,Strangers A lot (hot)",1
