id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Label
523461,2,12.0,"Week day lunch,Weekend lunch,At a party",8.0,Avengers,Soda,Friends,2.0,Shawarma
854745,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",7.0,Rush hour,Water,Friends,3.0,Shawarma
711854,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,Mission: Impossible,Orange juice,Friends,2.0,Shawarma
505458,4,2.0,"Week day dinner,Weekend dinner,Late night snack",10.0,,Soft,Strangers,1.0,Shawarma
603612,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,Avengers,Water,Siblings,-1.0,Shawarma
712252,2,10.0,"Week day lunch,Weekend lunch",10.0,The Avengers,Water,Strangers,2.0,Shawarma
742226,2,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,The Avengers (Post-Credit Scene),Juice,"Friends,Strangers",2.0,Shawarma
712771,3,3.0,Week day lunch,20.0,Dabba,Iced tea,Friends,-1.0,Shawarma
746466,2,7.0,"Week day lunch,Week day dinner,Weekend lunch",18.0,Rush Hour,Water,"Friends,Strangers",4.0,Shawarma
631902,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,The Avengers (2012),Water,"Parents,Siblings,Friends,Strangers",-1.0,Shawarma
519986,4,8.0,"Week day lunch,Weekend lunch",11.0,Avengers,Sprite,"Friends,Strangers",2.0,Shawarma
407257,4,10.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,The Avengers,"Soda

Pop

Coke","Parents,Siblings,Friends",2.0,Shawarma
727339,2,3.0,"Week day lunch,Week day dinner,Late night snack",10.0,The Avengers,Iced Tea,"Friends,Strangers",-1.0,Shawarma
634885,4,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",11.0,Shawshank redemption,Water,"Siblings,Friends,Strangers",-1.0,Shawarma
619932,3,10.0,"Week day lunch,Weekend lunch,Late night snack",11.0,,Juice,"Parents,Strangers",1.0,Shawarma
601986,4,13.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.36,Mad Max,Coke,Strangers,2.0,Shawarma
631141,3,3.0,"Week day lunch,Weekend lunch,Weekend dinner",12.0,Avengers,Iced Tea,"Parents,Siblings,Friends",2.0,Shawarma
631069,3,10.0,"Week day lunch,Week day dinner",12.0,I don't know,Soft Drinks (soda),Friends,2.0,Shawarma
634508,3,5.0,"Week day lunch,Week day dinner,Late night snack",9.0,Aladdin,Coke,Friends,3.0,Shawarma
206744,3,7.0,Weekend lunch,10.0,The Avengers,Mango juice,"Siblings,Friends",2.0,Shawarma
629659,3,15.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,Endgame,Mango Juice,"Parents,Siblings,Friends",3.0,Shawarma
401586,1,10.0,"Week day lunch,Weekend lunch",12.5,Taken 2,Diet Coke,Friends,2.0,Shawarma
629263,4,12.0,"Week day lunch,Week day dinner",15.0,The Avengers,Coke,"Siblings,Friends,Strangers",3.0,Shawarma
631678,4,10.0,"Week day lunch,Weekend lunch",15.0,Ferris Bueller’s Day Off,Water,Friends,2.0,Shawarma
411681,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,The Avengers,Water,Strangers,1.0,Shawarma
630378,4,8.0,Week day lunch,10.0,The Avengers,Pepsi,Strangers,3.0,Shawarma
604991,4,13.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,The Avengers,Water,"Parents,Strangers",2.0,Shawarma
522483,5,1.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",8.0,Nothing,Water,Strangers,-1.0,Shawarma
629723,4,1.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",13.0,The Whale,Pepsi,"Siblings,Friends",3.0,Shawarma
387522,3,5.0,"Week day lunch,Week day dinner,Late night snack",15.0,Avengers,Coca Cola,Friends,2.0,Shawarma
613484,4,6.0,"Weekend lunch,Weekend dinner",8.0,Chinese zodiac,Water,Strangers,3.0,Shawarma
605537,2,3.0,Week day lunch,6.0,Ratatouille,orange juice,Strangers,1.0,Shawarma
624443,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",7.0,The Avengers,Water,Strangers,-1.0,Shawarma
526064,3,12.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.0,none,Milk,"Parents,Friends",2.0,Shawarma
609179,4,10.0,"Week day lunch,Week day dinner,Weekend dinner",12.0,Avengers,iced tea,"Friends,Strangers",2.0,Shawarma
411117,4,10.0,"Week day dinner,Weekend lunch,Weekend dinner,Late night snack",9.0,The Avengers,Mango Juice,"Parents,Siblings,Friends",2.0,Shawarma
634430,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",8.0,The Avengers,Pepsi,"Parents,Siblings",1.0,Shawarma
633712,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,The Avengers,Water,"Parents,Siblings,Friends",-1.0,Shawarma
520090,5,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",9.0,Avengers,Barbican,Friends,2.0,Shawarma
741592,4,8.0,"Week day dinner,Weekend lunch,Weekend dinner",9.99,The Avengers,Juice,"Parents,Strangers",2.0,Shawarma
628547,4,12.0,"Week day lunch,Weekend lunch,Late night snack",15.0,The Avengers,Water,"Siblings,Friends",3.0,Shawarma
501513,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,3 Idiots,Sprite,Strangers,-1.0,Shawarma
630929,2,5.0,"Week day lunch,Weekend lunch,Late night snack",9.0,none,soda,Friends,-1.0,Shawarma
617379,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",9.0,The Avengers,Root Beer,"Parents,Siblings,Friends",2.0,Shawarma
617310,3,9.0,"Week day lunch,Weekend lunch,Late night snack",13.99,Avengers ,Lemonade,"Friends,Strangers",3.0,Shawarma
495424,3,5.0,Week day lunch,10.0,Spiderman,Water,Strangers,-1.0,Shawarma
622787,4,10.0,Week day lunch,8.0,deadpool 3,chocolate milk,Friends,2.0,Shawarma
631716,4,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,21 Jump Street,Water,"Parents,Friends",2.0,Shawarma
611932,2,5.0,"Week day lunch,Week day dinner,Weekend lunch",10.0,Not sure,Mango lassi,Strangers,-1.0,Shawarma
619892,4,15.0,"Week day lunch,Weekend lunch",12.0,Chef,lemonade,Friends,3.0,Shawarma
529289,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,Slumdog Millionaire,Iced Tea,"Parents,Siblings,Friends,Strangers",2.0,Shawarma
630738,3,10.0,"Week day dinner,Weekend dinner,At a party,Late night snack",10.0,none,water,"Parents,Friends,Strangers",-1.0,Shawarma
524766,5,4.0,"Week day lunch,Week day dinner,Weekend lunch,At a party,Late night snack",15.0,Avengers,Dairy,Siblings,1.0,Shawarma
522148,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",9.0,bollywood,cola,Friends,1.0,Shawarma
631046,3,7.0,Week day lunch,12.0,How to lose a guy in 10 days,Pepsi,"Parents,Friends,Strangers",3.0,Shawarma
66222,5,10.0,"Week day lunch,Late night snack",10.0,Fast and Furious,Zero sugar coca cola,Strangers,3.0,Shawarma
603182,3,15.0,"Week day lunch,Weekend lunch,Weekend dinner",15.0,,Soda,"Parents,Siblings,Friends",1.0,Shawarma
630209,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,The Avengers,Coke,Parents,-1.0,Shawarma
630128,1,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,The Avengers,Any soft drink,Friends,4.0,Shawarma
387330,1,4.0,"Week day dinner,Weekend dinner,Late night snack",13.0,Rush Hour 3,Rice wine,"Parents,Siblings",1.0,Sushi
746750,4,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,I don't know that many movies fr,water,"Parents,Siblings,Friends",-1.0,Sushi
629285,4,4.0,Weekend dinner,11.0,scary movie,milk tea,Friends,-1.0,Sushi
635179,5,5.0,"Week day dinner,Weekend dinner,Late night snack",13.0,John Wick,Water,"Parents,Siblings",-1.0,Sushi
313562,4,6.0,"Week day lunch,Weekend lunch",25.0,fast and furious ,water ,"Parents,Siblings,Friends",1.0,Sushi
635627,4,5.0,"Week day lunch,Week day dinner,Weekend dinner",15.0,Kung Fu Panda,Water,Strangers,-1.0,Sushi
524485,2,6.0,"Week day lunch,Weekend lunch,At a party,Late night snack",40.0,Finding Nemo,Coke,Friends,-1.0,Sushi
606905,5,5.0,Weekend dinner,20.99,rush hour,misso soup,"Parents,Friends",-1.0,Sushi
393424,5,5.0,"Week day dinner,Weekend dinner",10.0,Rush Hour 2,Sake,Strangers,1.0,Sushi
628558,2,5.0,"Weekend lunch,Weekend dinner,At a party",25.0,"Isle of Dogs, this film =showcases a chef making a poisoned sushi.",miso soup,"Parents,Siblings",-1.0,Sushi
628093,5,6.0,Weekend lunch,30.0,Cars 2.,Water,"Parents,Siblings,Friends",2.0,Sushi
411781,5,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",11.0,"Crazy, stupid, love",Coke Zero,Friends,1.0,Sushi
525567,5,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,Crazy Rich Asians,Water,Friends,1.0,Sushi
634455,4,3.0,"Weekend dinner,Late night snack",8.0,,Soju,Friends,2.0,Sushi
498848,3,8.0,"Weekend lunch,Weekend dinner",12.0,Kill Bill,Sake,"Friends,Strangers",-1.0,Sushi
638838,5,7.0,At a party,25.0,Big Hero 6,Water,Strangers,-1.0,Sushi
411253,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.0,Tokyo Drift,sprite,"Parents,Siblings,Friends",-1.0,Sushi
410165,5,7.0,"Week day dinner,Weekend dinner",25.0,ratatouille,water,Strangers,-1.0,Sushi
608554,5,4.0,"Week day dinner,Weekend dinner",20.0,Breaking Bad,Water,Friends,-1.0,Sushi
602394,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,Monsters Inc,Water,"Siblings,Friends",-1.0,Sushi
519570,5,5.0,"Weekend lunch,Weekend dinner",20.0,House MD,Water,Parents,-1.0,Sushi
744484,4,8.0,"Week day lunch,Weekend lunch,At a party,Late night snack",10.0,Jiro Dreams of Sushi,Water,"Teachers,Strangers",1.0,Sushi
508149,4,5.0,"Week day lunch,Week day dinner,Weekend dinner",24.0,The Fast and the Furious: Tokyo Drift,Green Tea,"Parents,Friends",-1.0,Sushi
524992,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",12.0,Crazy Rich Asians,water,"Parents,Siblings,Friends",-1.0,Sushi
413570,2,5.0,"Week day lunch,Weekend lunch,At a party",5.0,Shark Tale,Green tea,"Friends,Teachers,Strangers",2.0,Sushi
306207,2,6.5,"Week day lunch,Weekend lunch,Late night snack",6.0,Who am I? (Jackie Chan),Water,Friends,1.0,Sushi
634468,4,4.5,"Week day dinner,Weekend dinner",20.0,Cars 2,Tea,"Parents,Siblings,Friends",1.0,Sushi
522205,5,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,Cars,Green Tea,"Parents,Siblings,Friends",-1.0,Sushi
631198,4,5.0,"Weekend lunch,Weekend dinner,At a party",12.0,Your Name,water,"Parents,Friends,Strangers",3.0,Sushi
313577,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,the big short,coke,"Parents,Siblings",4.0,Sushi
629700,2,3.0,"Weekend lunch,Weekend dinner",15.0,Big Hero 6,Water,Friends,-1.0,Sushi
630928,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,Kodoku No Gurume,Barley tea,Parents,-1.0,Sushi
607286,3,10.0,"Weekend lunch,Weekend dinner",15.0,Godzilla,Milk,"Friends,Strangers",2.0,Sushi
607609,4,3.0,"Week day dinner,Weekend dinner",14.0,Bullet Train,Sake,"Parents,Strangers",-1.0,Sushi
630227,4,3.0,Weekend dinner,30.0,Your Name,Water,Strangers,1.0,Sushi
603607,4,2.0,"Week day lunch,Weekend lunch,Late night snack",10.0,Memoirs of a Geisha,Water,Friends,-1.0,Sushi
617029,2,4.0,"Week day dinner,Weekend dinner,Late night snack",10.0,G.I. Joe,Sparkling water,"Parents,Friends,Strangers",-1.0,Sushi
617462,2,5.0,Weekend dinner,20.0,OldBoy,Sake,Parents,-1.0,Sushi
633001,4,4.0,"Week day lunch,Weekend lunch,At a party",10.0,"Monsters, Inc.",Water,Friends,-1.0,Sushi
634690,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",18.0,Monsters Inc.,Water,Siblings,-1.0,Sushi
630198,4,5.0,"Week day lunch,Weekend dinner",15.0,inception,water,"Parents,Siblings",-1.0,Sushi
520507,2,4.0,"Week day dinner,Weekend dinner,Late night snack",4.5,,Water,"Friends,Strangers",-1.0,Sushi
635065,5,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,Penguins of madagascar,Beer,"Siblings,Friends",1.0,Sushi
605452,5,5.0,"Week day lunch,Weekend lunch",25.0,Jiro Dreams of Sushi,Sake,Friends,1.0,Sushi
24137,5,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",25.0,japanese movie,water,Friends,-1.0,Sushi
518809,1,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",6.0,none,coke,Parents,-1.0,Sushi
634646,4,5.0,"Week day dinner,Weekend dinner,At a party,Late night snack",10.0,Monsters Inc,water,"Friends,Strangers",1.0,Sushi
508156,3,5.5,"Week day dinner,Weekend dinner",10.0,Crazy rich asians,Water,"Siblings,Friends",2.0,Sushi
632909,4,4.0,"Week day dinner,Weekend dinner",20.0,John Wick,green tea,"Parents,Siblings,Friends",-1.0,Sushi
411810,2,3.0,"Weekend lunch,Weekend dinner",30.0,Tokyo drift,Water,"Parents,Siblings",-1.0,Sushi
214145,1,10.0,"Weekend lunch,At a party",10.0,shrek3,powerade,Teachers,3.0,Sushi
628986,2,5.0,Late night snack,12.79,Aquaman,Soda,"Friends,Strangers",2.0,Sushi
211158,5,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",8.0,,miso soup,Friends,-1.0,Sushi
522877,4,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,Barbie (2021),Water,"Siblings,Friends,Strangers",1.0,Sushi
519822,4,5.0,"Week day lunch,Week day dinner",15.0,Madagascar,Water,"Siblings,Friends",3.0,Sushi
600849,5,5.0,"Week day lunch,Weekend lunch,Weekend dinner",5.0,Rush Hour,Water,"Siblings,Friends",-1.0,Sushi
716142,5,5.0,Week day lunch,10.0,Kill Bill,Green Tea,"Parents,Siblings",3.0,Sushi
835124,5,4.0,"Week day lunch,Weekend lunch,Weekend dinner",10.0,Pokemon,Green Tea,"Parents,Friends",-1.0,Sushi
634764,4,5.0,"Week day lunch,Late night snack",15.0,9,Water,Friends,1.0,Sushi
629156,1,4.0,"Week day lunch,Weekend dinner,Late night snack",15.0,Jiro Dreams of Sushi,Green tea,Parents,-1.0,Sushi
498563,4,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",6.5,Wags,Green tea,"Parents,Siblings",-1.0,Sushi
526497,4,6.0,"Week day lunch,Week day dinner,At a party",8.0,Notting Hill,Mango Juice,"Friends,Strangers",2.0,Sushi
97339,3,5.0,"Week day dinner,Weekend dinner",3.0,The Wolverine,Water,"Siblings,Friends",-1.0,Sushi
631909,4,4.0,"Week day dinner,Weekend dinner",5.0,Rush Hour 2,Green Tea,"Parents,Siblings,Friends",2.0,Sushi
625349,3,5.0,"Week day dinner,Weekend dinner,Late night snack",14.0,Made in Abyss: Dawn of the Deep Soul,Bubble Milk Tea,Friends,-1.0,Sushi
616634,1,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",7.0,The Wolverine,Water,"Parents,Siblings,Friends",-1.0,Sushi
616836,5,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,Kung Fu Panda,Diet Coke,"Siblings,Strangers",-1.0,Sushi
609116,4,5.0,"Week day dinner,Weekend dinner,At a party",10.0,Your Name,tea,Friends,1.0,Sushi
626789,3,5.0,"Week day lunch,Weekend lunch",14.0,,diet coke,Friends,-1.0,Sushi
632684,5,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,Cars,Coca Cola,"Friends,Strangers",-1.0,Sushi
522967,4,5.0,"Week day lunch,Weekend lunch,Weekend dinner",35.0,the last samurai,water,"Parents,Siblings,Friends",-1.0,Sushi
632893,4,4.0,Weekend dinner,20.0,ShangChi,Water,"Parents,Siblings,Friends",-1.0,Sushi
626754,5,3.0,"Week day dinner,Weekend lunch,Weekend dinner",15.0,Bullet Train,Water,Friends,-1.0,Sushi
631583,5,4.0,"Week day dinner,Weekend dinner,At a party,Late night snack",8.0,"**************
Johnny English
**************",ALCOHOLIC SAKE,"Friends,Teachers",-1.0,Sushi
718026,5,4.0,"Week day dinner,Weekend dinner",20.0,tokyo drift,pepsi,"Parents,Friends",-1.0,Sushi
616713,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",25.0,Billions - TV Show,Sake,"Parents,Siblings,Friends",-1.0,Sushi
602533,2,4.0,"Week day lunch,Week day dinner,Weekend dinner",10.0,Rush Hour,Water,Parents,-1.0,Sushi
631496,3,4.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,The Fast and the Furious: Tokyo Drift,Water,Friends,1.0,Sushi
632051,5,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,Godzilla,Bubble Tea,"Parents,Siblings,Friends,Teachers,Strangers",1.0,Sushi
632975,3,5.0,"Week day lunch,Weekend lunch,At a party",15.0,No movie,Water,"Friends,Teachers",3.0,Sushi
407221,4,3.0,"Week day dinner,Weekend dinner",15.0,"Monsters, Inc.",Pepsi,Friends,1.0,Sushi
204508,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,ip man,tea,"Parents,Siblings,Friends",-1.0,Sushi
618700,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,John Wick: Chapter 4,tea,"Parents,Siblings,Friends",-1.0,Sushi
712054,3,3.0,"Weekend dinner,At a party,Late night snack",20.0,Star Wars,Barley Tea,"Siblings,Friends",1.0,Sushi
604132,2,2.0,"Week day dinner,Weekend dinner",12.0,Anime,Water,"Parents,Siblings",-1.0,Sushi
629807,4,6.0,"Week day lunch,Week day dinner,Weekend lunch",20.0,Rush hour,water,Friends,2.0,Sushi
741428,4,6.0,"Weekend dinner,At a party",13.0,,,Parents,-1.0,Sushi
633024,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,At a party,Late night snack",12.0,N.A. (I only watched a few movies so I cannot think of any movie related to Sushi),water,Friends,1.0,Sushi
601983,3,5.0,"Week day dinner,Weekend dinner,At a party",13.0,Django Unchained,Tea,"Parents,Siblings,Friends",1.0,Sushi
629221,4,6.0,"Week day dinner,Weekend dinner,At a party",17.0,Big Hero 6,Water,Parents,-1.0,Sushi
634705,3,5.0,Week day dinner,12.0,Shang-Chi and the Legend of the Ten Rings,Water,"Friends,Strangers",2.0,Sushi
630070,4,15.0,"Week day dinner,Weekend dinner,Late night snack",15.0,Karate kid II,No Drink,"Parents,Friends,Strangers",-1.0,Sushi
630006,5,10.0,"Week day lunch,Weekend lunch,At a party",15.0,Crazy Rich Asians,Mango Pulp,"Siblings,Friends",1.0,Sushi
629072,4,5.0,"Weekend lunch,Weekend dinner,At a party",20.0,Rush Hour,Soup,Parents,-1.0,Sushi
626026,2,4.0,"Week day dinner,Weekend dinner,At a party,Late night snack",8.0,7 samurai.,Water.,"Parents,Siblings,Friends,Teachers",-1.0,Sushi
630948,5,3.0,"Week day dinner,Weekend dinner",12.0,Finding Nemo,water,Strangers,-1.0,Sushi
626778,5,6.0,"Week day dinner,Weekend dinner",15.0,Cars 2,Coke Zero,"Parents,Siblings,Friends",-1.0,Sushi
631181,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",17.0,Rush hour,water,Parents,-1.0,Sushi
633541,2,4.5,Weekend dinner,20.0,Casablanca,Water,"Parents,Friends",1.0,Sushi
633097,2,5.0,"Week day lunch,Week day dinner",6.0,Train to Busan,Sake,"Parents,Friends",1.0,Sushi
629869,4,5.0,Weekend dinner,20.0,shogun,diet brisk,Siblings,1.0,Sushi
600915,3,7.0,At a party,20.0,Kung Fu Panda,Water,Strangers,-1.0,Sushi
525420,2,3.0,"Week day lunch,Late night snack",8.0,My neighbor Totoro,Ramune,"Friends,Strangers",-1.0,Sushi
629985,4,4.0,"Week day dinner,Weekend dinner",10.0,The Room,Water,Strangers,3.0,Sushi
523128,5,6.0,"Week day dinner,Weekend dinner",20.0,Fallen Angels,Sake,"Siblings,Friends",-1.0,Sushi
616457,2,2.0,"Weekend lunch,Weekend dinner,At a party",20.0,isle of dogs,sake,"Parents,Siblings",-1.0,Sushi
419835,5,6.0,"Week day dinner,Weekend dinner",14.0,Big Hero 6,Water,Friends,-1.0,Sushi
543739,1,2.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,Monsters Inc,Water,Friends,-1.0,Sushi
410380,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,John Wick,Sake,"Parents,Friends,Strangers",-1.0,Sushi
385307,2,2.0,"Week day lunch,Weekend dinner,At a party",15.0,John Wick ,soup ,Parents,-1.0,Sushi
634566,5,5.0,"Week day dinner,Weekend dinner",20.0,Shanghai Noon,Sake ,"Parents,Friends",2.0,Sushi
625818,4,4.0,Weekend dinner,15.0,Big Hero 6,Water,Siblings,1.0,Sushi
603130,5,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.0,Finding Nemo,Yakult,"Parents,Friends",-1.0,Sushi
229211,4,3.0,"Week day dinner,Weekend dinner,At a party",16.0,One Piece,Miso soup,"Parents,Siblings,Friends",-1.0,Sushi
626849,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",6.0,Turning Red,Water,"Siblings,Friends",1.0,Sushi
634650,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,Madagascar,Water,"Parents,Siblings,Friends",-1.0,Sushi
632125,4,4.0,"Week day dinner,Weekend dinner",10.0,Turning Red,Water,"Friends,Strangers",-1.0,Sushi
626812,1,2.5,"Week day lunch,Weekend lunch,At a party",20.0,no movie,water,Parents,-1.0,Sushi
628102,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,Fast & Furious: Tokyo Drift,Water,Parents,-1.0,Sushi
517774,1,2.0,"Weekend dinner,Late night snack",12.0,Spirited Away,sprite,Teachers,-1.0,Sushi
603189,3,3.0,"Week day lunch,Week day dinner,Weekend dinner",10.0,lost in translation,water,Friends,-1.0,Sushi
523080,3,4.0,"Week day lunch,Week day dinner,Late night snack",9.99,home alone,water,"Siblings,Strangers",-1.0,Sushi
631014,2,4.0,"Week day dinner,Weekend dinner",12.0,The Last Samurai,Coca Cola,Teachers,1.0,Sushi
503957,4,3.0,"Week day lunch,Week day dinner,Weekend dinner",18.0,John Wick,Saporo,Friends,-1.0,Sushi
524890,4,6.0,"Week day dinner,Weekend dinner",25.0,Home Alone 2,Sake,"Siblings,Friends,Strangers",2.0,Sushi
717411,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,Japanese movie,iced tea,"Parents,Friends,Teachers,Strangers",1.0,Sushi
525311,4,5.0,"Week day lunch,Weekend lunch,Weekend dinner,At a party",10.0,Godzilla,Tea,"Parents,Siblings,Friends",-1.0,Sushi
630967,5,7.0,"Week day dinner,Weekend dinner",25.0,Hunger,Water,Friends,-1.0,Sushi
604969,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,Cars 2,Sparkling water,"Parents,Siblings,Friends,Strangers",-1.0,Sushi
524480,5,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,Spirited Away,Water,Friends,-1.0,Sushi
634977,4,4.0,"Week day lunch,Weekend lunch",7.0,Mulan,water,"Friends,Strangers",-1.0,Sushi
630823,5,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",14.0,The Intern,Coke,"Parents,Friends",-1.0,Sushi
504548,1,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,The Meg (2018),Soy Sauce,"Parents,Siblings,Strangers",-1.0,Sushi
523461,4,5.0,"Week day lunch,Weekend lunch,At a party,Late night snack",6.0,Rush Hour 2,Sake,Friends,2.0,Sushi
312640,2,23.5,"Week day dinner,Weekend lunch,Weekend dinner",16.0,Rush Hour series ,Yuzu the alcoholic drink,"Parents,Siblings",-1.0,Sushi
854745,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",12.0,Doraemon,Tea,"Parents,Friends",-1.0,Sushi
630416,4,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",9.0,"Ratatouille, because sushi needs to be sliced and they slice food in Ratatouille.",Water ,"Friends,Strangers",4.0,Sushi
505458,2,2.0,"Week day dinner,Weekend dinner,At a party,Late night snack",3.0,Japanese,Tea,"Siblings,Friends",-1.0,Sushi
603612,3,2.0,"Week day dinner,Weekend lunch,Weekend dinner",25.0,Finding Nemo,Sake,"Parents,Strangers",-1.0,Sushi
712252,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",7.0,Memoirs of a Geisha,Water,Friends,-1.0,Sushi
742226,2,7.5,"Week day lunch,Weekend lunch,At a party,Late night snack",20.0,Howl's Moving Castle,Alcohol,"Friends,Strangers",4.0,Sushi
712771,2,3.0,"Week day dinner,Weekend dinner",20.0,Memory of a Geisha,Hot tea,Siblings,-1.0,Sushi
746466,5,4.0,"Week day dinner,Weekend lunch,Weekend dinner",13.0,Your Name,Green Tea,Parents,-1.0,Sushi
631902,4,4.0,"Week day lunch,Weekend lunch,Weekend dinner,Late night snack",20.0,Shark Tale,Water,"Parents,Siblings",1.0,Sushi
519986,2,4.0,"Week day lunch,Week day dinner,Weekend dinner",18.0,ratatouille,water,"Friends,Strangers",-1.0,Sushi
407257,5,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",25.0,Rush Hour,Cocktail,"Parents,Friends,Strangers",-1.0,Sushi
626883,3,4.0,"Week day lunch,Weekend lunch",15.0,Howl's Moving Castle,Water,"Friends,Strangers",-1.0,Sushi
634885,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,Spirited Away,Tea,"Parents,Siblings",-1.0,Sushi
619932,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,Some Ghibli movie,Tea,"Parents,Siblings",-1.0,Sushi
601986,2,4.0,Late night snack,11.02,Alita:the warrior,rice tea,Strangers,4.0,Sushi
