combined_text,Label
"3 5 ingredients,  bread, cheese, sauce, meat, veggies Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party $4 - $8 Teenage Mutant Ninja Turtles Pop, Coca-Cola, 7up, crush Friends,Teachers,Strangers A moderate amount (medium)",Pizza
"2 about 7 Week day lunch,At a party,Late night snack 12 cad Garfield Coke Friends A little (mild)",Pizza
"3 3 Week day lunch,Week day dinner,Weekend lunch,At a party 15.99-29.99 Cars Iced tea Parents,Teachers nan",Pizza
"3 5 Week day lunch,At a party,Late night snack 4 Teenage Mutant Ninja Turtles coke Friends,Strangers A moderate amount (medium)",Pizza
"2 3 to 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $15  relaxing, comedy cola Friends I will have some of this food item with my hot sauce",Pizza
"2 5 Week day lunch,Weekend lunch,At a party $5.00  Home Alone 2 Coke Siblings,Friends A moderate amount (medium)",Pizza
"2 7 (flour, water, oil, yeast, sauce, cheese, topping) Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack $6.50  teenage mutant ninja turtles soda Siblings,Friends nan",Pizza
"2 5 (pizza base, sauce, cheese, topping, and oregano) Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack for a large pizza, $25. Home alone Diet coke Siblings,Friends A moderate amount (medium)",Pizza
"2 5 Week day dinner,Weekend lunch,At a party,Late night snack 5 dollars Spiderman Milk Friends nan",Pizza
"3 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack $6  Ratatouille Orange juice Parents,Siblings,Friends,Teachers nan",Pizza
"2 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 5 The Godfather Pop Friends nan",Pizza
"2 5 Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack 6$ High School Musical  Rootbeer Siblings,Friends,Teachers nan",Pizza
"3 8 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party $4  Zootopia Lemonade Friends,Teachers A little (mild)",Pizza
"4 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 10 nan pops Friends A lot (hot)",Pizza
"1 3 Week day lunch,At a party,Late night snack 7 dollars Home Alone Coke Friends,Strangers nan",Pizza
"4 Four to five. Also depends on the different types of pizza. Week day dinner,Weekend dinner,At a party,Late night snack $15  Honestly any movie, pizza is a movie food. Some sort of soft drink. Siblings,Friends I will have some of this food item with my hot sauce",Pizza
"3 4 or more Week day lunch,Late night snack 15 dollar no water or  lemon water Strangers A little (mild)",Pizza
"3 This food item should contain anywhere from 5-10 ingredients depending on the amount of topping you want. The key ingredients should be salt, pepper, cheese, tomato sauce, and dough (5 ingredients).  Week day lunch,Weekend lunch,At a party,Late night snack Around $5 per serving Teenage Mutant Ninja Turtles Soft drinks such as Coca-Cola Friends nan",Pizza
"3 10 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack  4-6 dollars Mario Movie Soda Pop Friends,Strangers A moderate amount (medium)",Pizza
"3 4 Week day lunch,Weekend lunch,At a party,Late night snack 12 ratatouille Soda Friends nan",Pizza
"2 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 4 30 minutes or less pop Parents,Siblings,Friends,Teachers nan",Pizza
"3 Dough (water, flour, yeast), cheese, tomato sauce Week day dinner,Weekend lunch,Weekend dinner,At a party 4$ for a slice Home alone soda Siblings,Friends A little (mild)",Pizza
"3 3 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 7 Home alone coke Parents,Siblings nan",Pizza
"3 5 Weekend dinner,At a party,Late night snack $5  21 Jump Street Coca Cola Friends,Teachers A little (mild)",Pizza
"2 7 Week day lunch,Week day dinner,Weekend dinner,At a party $10  Free Guy Coca-Cola Friends A little (mild)",Pizza
"2 3 or more depending on what toppings you want Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack A slice would probably be like $5, a whole pizza maybe $15? Spider-man? Just cause it takes place in New York... Any type of soda Parents,Friends nan",Pizza
"3 3

sansauge, 

corn, 

sauce, 

  Week day lunch,Week day dinner,At a party,Late night snack 15 per person harry poter bubble tea Friends,Strangers A moderate amount (medium)",Pizza
"2 3-8 Week day lunch,Week day dinner,At a party,Late night snack $7  Home Alone Soft drink Parents,Siblings,Friends,Teachers,Strangers A little (mild)",Pizza
"4 4 Week day lunch,At a party,Late night snack Around 15 dollar without tax none, stranger things is the tv series I can think of. cococola Teachers,Strangers I will have some of this food item with my hot sauce",Pizza
"5 21 ingredients

  Week day lunch,Late night snack within 10 dollars Godfather Nestea Friends,Teachers nan",Pizza
"4 10 Week day lunch,Weekend dinner,At a party 7 Soul coke Parents,Siblings,Friends,Teachers nan",Pizza
"3 8 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 5 The Godfather Water Friends,Teachers A lot (hot)",Pizza
"5 6 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 30 Idk Soda Friends,Teachers nan",Pizza
"3 4 Week day lunch,Week day dinner,Weekend lunch,At a party,Late night snack 7 Five Nights at Freddy’s Ginger Ale Friends,Teachers nan",Pizza
"3 10 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 16 Life is Beautiful Orange Juice Friends,Strangers nan",Pizza
"3 I would expect this food item to contain at least 5 ingredients, but it can be more based on toppings you add. Weekend lunch,At a party I would expect to pay around $5 dollars for one serving of this food item. I think of the movie Cloudy with a Chance of Meatballs. I would pair pop with this food item. Parents,Teachers nan",Pizza
"3 7 Weekend dinner,At a party $5  Cloudy with a chance of meatballs Soda Parents,Friends,Teachers nan",Pizza
"4 flour, yeast, olive oil, salt, mozzarella cheese, and tomato sauce. So total of 8 Weekend dinner,At a party,Late night snack 8 The wicked Coke-Cola Friends A moderate amount (medium)",Pizza
"3 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party $2.50  Home Alone Coca Cola Friends nan",Pizza
"3 6 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 5 Five Nights at Freddy's Coca Cola Parents,Siblings,Teachers nan",Pizza
"4 At least 6 Week day lunch,Weekend lunch,At a party,Late night snack 8.00 CAD Ratatouille Soda Friends nan",Pizza
"2 6 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 4 Harold & Kumar Go to White Castle ice tea Parents,Friends nan",Pizza
"2 15 Week day lunch,Week day dinner,Weekend lunch,Late night snack $20  Teenage Mutant Ninja Turtles Coke Parents,Friends A moderate amount (medium)",Pizza
"3 5 Week day lunch,Weekend lunch,At a party 5$ home alone soda Parents,Siblings,Friends nan",Pizza
"1 8 ingredients Week day lunch,At a party 3 dollar per slice Spider Man Coke Friends,Teachers A little (mild)",Pizza
"2 11 Week day lunch,At a party,Late night snack 7 Home alone  Coke Parents,Siblings,Teachers nan",Pizza
"4 7 Weekend lunch,Weekend dinner,At a party $10  Lord of the Rings Soda Siblings,Friends nan",Pizza
"3 Around 6-8, not including spices/seasoning Week day lunch,Weekend dinner,At a party,Late night snack 5-10$ for two slices Something fun, like Superbad A soda such as Coca-Cola Friends,Teachers A little (mild)",Pizza
"2 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 5 Home Alone Coke Siblings,Friends,Teachers nan",Pizza
"3 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 10 Home Alone Coke Siblings,Friends,Strangers A little (mild)",Pizza
2 4 At a party 6 nan cola Strangers nan,Pizza
"3 4 Week day dinner,Weekend dinner,At a party,Late night snack $5  The Hangover Coke Friends A little (mild)",Pizza
"2 4-8 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack about $20 Breaking Bad (not a movie) coke or diet coke Friends A little (mild)",Pizza
"3 6 Week day lunch,Week day dinner,At a party 15 Little Italy Cola Parents A little (mild)",Pizza
"4 6 Week day lunch,Weekend dinner,At a party,Late night snack $3  Toy Story Coca Cola Friends,Teachers nan",Pizza
"2 4 Week day lunch,Weekend lunch,At a party 5$ The Mario Movie Coca Cola Siblings,Friends A moderate amount (medium)",Pizza
"2 5 Week day lunch,At a party,Late night snack 5 bucks Home Alone Root Beer Friends A little (mild)",Pizza
"4 10 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party $5  Little Italy Coke Friends,Teachers,Strangers nan",Pizza
"3 7 Week day lunch,Weekend lunch,At a party 3 dollars everything everywhere all at once pineapple juice  Friends,Teachers,Strangers nan",Pizza
"3 7 - Flour, Water, Yeast, Olive Oil, Tomato Sauce, Cheese, Basil Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party $2 for a slice Barbie Sprite Parents,Friends A little (mild)",Pizza
"2 3-4 Week day lunch,At a party,Late night snack 5 dollars hitman Soda Friends,Strangers A little (mild)",Pizza
"3 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 5 Teenage Mutant Ninja Turtles coke Friends,Teachers nan",Pizza
"4 10 Week day lunch,Week day dinner,At a party 8-Feb Spiderman coke Friends nan",Pizza
"2 10 Week day lunch,Weekend lunch,At a party,Late night snack $5  Breaking Bad Soda  Parents,Siblings,Friends,Teachers,Strangers nan",Pizza
"2 6 Week day dinner,Weekend lunch,Weekend dinner,At a party $3  Mystic Pizza Diet Coke Siblings,Friends nan",Pizza
"3 3 to 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack $5  Home Alone Coca Cola Siblings,Friends,Teachers nan",Pizza
"3 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack $3  Back to the Future Sprite Siblings,Friends,Strangers nan",Pizza
"3 4 Week day lunch,Week day dinner,Weekend dinner,At a party 6 nan coke Friends A moderate amount (medium)",Pizza
"3 10 Week day lunch,Week day dinner,At a party,Late night snack 5 Liquorice Pizza Water Siblings,Friends,Teachers A little (mild)",Pizza
"4 8 Week day lunch,Week day dinner,At a party,Late night snack 9 The Avengers Hot water  Teachers A lot (hot)",Shawarma
"2 Chicken, vege Week day lunch,Week day dinner,Late night snack 8-12$ None...

Ok tbf i think of my life at uoft, if life is a movie lemon tea Friends,Strangers nan",Shawarma
"1 3 Week day lunch,Weekend lunch 8 action movie water Siblings A little (mild)",Shawarma
"3 10 Week day lunch,Week day dinner,Late night snack $10  The Dictator Juice Friends A moderate amount (medium)",Shawarma
"4 5-10 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack $8  Superbad Ayran Parents,Siblings A moderate amount (medium)",Shawarma
"2 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack $10  nan Water Friends A little (mild)",Shawarma
3 about three  Weekend lunch 10 dollor dragon coke Friends A moderate amount (medium),Shawarma
3 4 Week day lunch 15 dollar Nothing Coke Strangers A moderate amount (medium),Shawarma
"4 5 Week day lunch,Weekend lunch 7-10 dollars avengers nan Strangers nan",Shawarma
"2 13 Week day lunch,Weekend lunch 13 anjaana anjaani water Friends,Teachers A lot (hot)",Shawarma
"2 10 Week day lunch,Weekend lunch,Late night snack 10 none juice Strangers nan",Shawarma
"3 10 Week day lunch,Week day dinner 11 Canadian Dollars The Avengers Water Friends,Strangers A little (mild)",Shawarma
"4 9 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack $13  Hawkeye orange juice Siblings,Friends A little (mild)",Shawarma
"2 At least 3, such as pita, meat, vegetables. Week day lunch,Weekend lunch,Late night snack About 20-30 CAD Argo Coke Friends,Strangers A moderate amount (medium)",Shawarma
"3 5 Week day lunch,Week day dinner,Weekend lunch $10  Transformers Beer Siblings,Friends,Strangers A lot (hot)",Shawarma
"5 6: Wrap, meat, lettuce, tomatoes, sauces, cheese Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack $12  Aladdin Pop like Coke Friends nan",Shawarma
"1 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 7 The Invisible Guest Water Friends A little (mild)",Shawarma
"3 10 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 12 Squid game water Siblings,Friends A moderate amount (medium)",Shawarma
"3 12 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $12 - $15

inflation 😩 The Avengers Ginger ale Siblings,Friends A little (mild)",Shawarma
"2 4 Week day lunch,At a party 5 dollar Titanic Juice Siblings,Friends nan",Shawarma
"3 5-8 (6 in general) Week day lunch,Week day dinner,Weekend lunch 8 Avengers 1 Ayran  Parents,Friends A moderate amount (medium)",Shawarma
"5 8 Week day lunch,Weekend lunch $9.00  The Avengers Root beer Siblings,Friends nan",Shawarma
4 5 Week day lunch $10  1001 Nights Water Strangers A little (mild),Shawarma
"3 8 Week day lunch,Late night snack 14 The Avengers Soda Friends A lot (hot)",Shawarma
"2 Flatbreads, spice, chicken, beef, sauce, oil, lettuce Week day lunch,Week day dinner,Weekend lunch,Weekend dinner I guess around $9 The Avengers Soft drinks Friends A moderate amount (medium)",Shawarma
"4 8 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 10 CAD The Avengers Coke Strangers A little (mild)",Shawarma
"3 8 Week day lunch,Week day dinner,Weekend lunch 10 Fast Furious Nestea Parents A moderate amount (medium)",Shawarma
"2 10 Week day lunch,Weekend lunch 10 The Avengers milk tea Friends A little (mild)",Shawarma
"3 Four Week day lunch,Weekend lunch,At a party $10  The Avengers Soda Friends,Strangers A moderate amount (medium)",Shawarma
"3 5: Flour, meat, pickles, fries and sour cream Week day lunch,Week day dinner CAD10-15 not sure...maybe Turkish movies? But it will remind me of a game called Shawarma Legend, which is a simulation game and highly recommended! orange juice Strangers A moderate amount (medium)",Shawarma
"3 potato Week day lunch,Weekend lunch 10 The Avengers Coke Strangers A moderate amount (medium)",Shawarma
"3 3 Week day lunch,At a party 4 dollars Dangal Cola Friends nan",Shawarma
"1 Around 6-8 Week day lunch,Weekend lunch $12  ""Star Wars: Episode V - The Empire Strikes Back"" Water Friends nan",Shawarma
"3 5 Week day lunch,Weekend lunch 8 ratatouille sprite Friends A moderate amount (medium)",Shawarma
"3 5 Week day lunch,Weekend lunch,At a party,Late night snack 7.5 Spiderman Into The Spiderverse Water Friends,Strangers A little (mild)",Shawarma
"2 5 ingredients, usually chicken/beef, wrap bread, lettuce, salad dressing, pickled vegetables, and sometimes onions if necessary (then 6). Week day lunch I would prefer to pay about 5-8 Canadian dollars for each of these, preferably 6-7 as for me this is only a quick lunch on week days. I might think of some short ones or simply videos as when I am having shawarma, I do not usually have much time and the food is some hands' size so people can usually finish it up quickly, so I would say no movie/short ones like Monster Inc. I would simply pair it with water as I have never experienced much about the food item before. Friends,Strangers nan",Shawarma
"1 6 Week day lunch,Weekend lunch $6  Slumdog millionaire  Ice tea Friends A little (mild)",Shawarma
